Indicator Name,Code,Source
"percentage of population (15+), 35-39, total, incomplete primary",BAR_PRM_ICMP_3539_ZS,WORLDBANK
"percentage of population (15+), 40-44, female, incomplete primary",BAR_PRM_ICMP_4044_FE_ZS,WORLDBANK
"percentage of population (15+), 40-44, total, incomplete primary",BAR_PRM_ICMP_4044_ZS,WORLDBANK
"percentage of population (15+), 45-49, female, incomplete primary",BAR_PRM_ICMP_4549_FE_ZS,WORLDBANK
"percentage of population (15+), 45-49, total, incomplete primary",BAR_PRM_ICMP_4549_ZS,WORLDBANK
"percentage of population (15+), 50-54, female, incomplete primary",BAR_PRM_ICMP_5054_FE_ZS,WORLDBANK
"percentage of population (15+), 50-54, total, incomplete primary",BAR_PRM_ICMP_5054_ZS,WORLDBANK
"percentage of population (15+), 55-59, female, incomplete primary",BAR_PRM_ICMP_5559_FE_ZS,WORLDBANK
"percentage of population (15+), 55-59, total, incomplete primary",BAR_PRM_ICMP_5559_ZS,WORLDBANK
"percentage of population (15+), 60-64, female, incomplete primary",BAR_PRM_ICMP_6064_FE_ZS,WORLDBANK
"percentage of population (15+), 60-64, total, incomplete primary",BAR_PRM_ICMP_6064_ZS,WORLDBANK
"percentage of population (15+), 65-69, female, incomplete primary",BAR_PRM_ICMP_6569_FE_ZS,WORLDBANK
"percentage of population (15+), 65-69, total, incomplete primary",BAR_PRM_ICMP_6569_ZS,WORLDBANK
"percentage of population (15+), 70-74, female, incomplete primary",BAR_PRM_ICMP_7074_FE_ZS,WORLDBANK
"percentage of population (15+), 70-74, total, incomplete primary",BAR_PRM_ICMP_7074_ZS,WORLDBANK
"percentage of population (15+), 75+, female, incomplete primary",BAR_PRM_ICMP_75UP_FE_ZS,WORLDBANK
"percentage of population (15+), 75+, total, incomplete primary",BAR_PRM_ICMP_75UP_ZS,WORLDBANK
"average years of primary schooling, 15-19, total",BAR_PRM_SCHL_1519,WORLDBANK
"average years of primary schooling, 15-19, female",BAR_PRM_SCHL_1519_FE,WORLDBANK
"average years of primary schooling, 15+, total",BAR_PRM_SCHL_15UP,WORLDBANK
"average years of primary schooling, 15+, female",BAR_PRM_SCHL_15UP_FE,WORLDBANK
"average years of primary schooling, 20-24, total",BAR_PRM_SCHL_2024,WORLDBANK
"average years of primary schooling, 20-24, female",BAR_PRM_SCHL_2024_FE,WORLDBANK
"average years of primary schooling, 25-29, total",BAR_PRM_SCHL_2529,WORLDBANK
"average years of primary schooling, 25-29, female",BAR_PRM_SCHL_2529_FE,WORLDBANK
"average years of primary schooling, 25+, total",BAR_PRM_SCHL_25UP,WORLDBANK
"average years of primary schooling, 25+, female",BAR_PRM_SCHL_25UP_FE,WORLDBANK
"average years of primary schooling, 30-34, total",BAR_PRM_SCHL_3034,WORLDBANK
"average years of primary schooling, 30-34, female",BAR_PRM_SCHL_3034_FE,WORLDBANK
"average years of primary schooling, 35-39, total",BAR_PRM_SCHL_3539,WORLDBANK
"average years of primary schooling, 35-39, female",BAR_PRM_SCHL_3539_FE,WORLDBANK
"average years of primary schooling, 40-44, total",BAR_PRM_SCHL_4044,WORLDBANK
"average years of primary schooling, 40-44, female",BAR_PRM_SCHL_4044_FE,WORLDBANK
"average years of primary schooling, 45-49, total",BAR_PRM_SCHL_4549,WORLDBANK
"average years of primary schooling, 45-49, female",BAR_PRM_SCHL_4549_FE,WORLDBANK
"average years of primary schooling, 50-54, total",BAR_PRM_SCHL_5054,WORLDBANK
"average years of primary schooling, 50-54, female",BAR_PRM_SCHL_5054_FE,WORLDBANK
"average years of primary schooling, 55-59, total",BAR_PRM_SCHL_5559,WORLDBANK
"average years of primary schooling, 55-59, female",BAR_PRM_SCHL_5559_FE,WORLDBANK
"average years of primary schooling, 60-64, total",BAR_PRM_SCHL_6064,WORLDBANK
"average years of primary schooling, 60-64, female",BAR_PRM_SCHL_6064_FE,WORLDBANK
"average years of primary schooling, 65-69, total",BAR_PRM_SCHL_6569,WORLDBANK
"average years of primary schooling, 65-69, female",BAR_PRM_SCHL_6569_FE,WORLDBANK
"average years of primary schooling, 70-74, total",BAR_PRM_SCHL_7074,WORLDBANK
"average years of primary schooling, 70-74, female",BAR_PRM_SCHL_7074_FE,WORLDBANK
"average years of primary schooling, 75+, total",BAR_PRM_SCHL_75UP,WORLDBANK
"average years of primary schooling, 75+, female",BAR_PRM_SCHL_75UP_FE,WORLDBANK
"average years of total schooling, 15-19, total",BAR_SCHL_1519,WORLDBANK
"average years of total schooling, 15-19, female",BAR_SCHL_1519_FE,WORLDBANK
"average years of total schooling, 15+, total",BAR_SCHL_15UP,WORLDBANK
"average years of total schooling, 15+, female",BAR_SCHL_15UP_FE,WORLDBANK
"average years of total schooling, 20-24, total",BAR_SCHL_2024,WORLDBANK
"average years of total schooling, 20-24, female",BAR_SCHL_2024_FE,WORLDBANK
"average years of total schooling, 25-29, total",BAR_SCHL_2529,WORLDBANK
"average years of total schooling, 25-29, female",BAR_SCHL_2529_FE,WORLDBANK
"average years of total schooling, 25+, total",BAR_SCHL_25UP,WORLDBANK
"average years of total schooling, 25+, female",BAR_SCHL_25UP_FE,WORLDBANK
"average years of total schooling, 30-34, total",BAR_SCHL_3034,WORLDBANK
"average years of total schooling, 30-34, female",BAR_SCHL_3034_FE,WORLDBANK
"average years of total schooling, 35-39, total",BAR_SCHL_3539,WORLDBANK
"average years of total schooling, 35-39, female",BAR_SCHL_3539_FE,WORLDBANK
"average years of total schooling, 40-44, total",BAR_SCHL_4044,WORLDBANK
"average years of total schooling, 40-44, female",BAR_SCHL_4044_FE,WORLDBANK
"average years of total schooling, 45-49, total",BAR_SCHL_4549,WORLDBANK
"average years of total schooling, 45-49, female",BAR_SCHL_4549_FE,WORLDBANK
"average years of total schooling, 50-54, total",BAR_SCHL_5054,WORLDBANK
"average years of total schooling, 50-54, female",BAR_SCHL_5054_FE,WORLDBANK
"average years of total schooling, 55-59, total",BAR_SCHL_5559,WORLDBANK
"average years of total schooling, 55-59, female",BAR_SCHL_5559_FE,WORLDBANK
"average years of total schooling, 60-64, total",BAR_SCHL_6064,WORLDBANK
"average years of total schooling, 60-64, female",BAR_SCHL_6064_FE,WORLDBANK
"average years of total schooling, 65-69, total",BAR_SCHL_6569,WORLDBANK
"average years of total schooling, 65-69, female",BAR_SCHL_6569_FE,WORLDBANK
"average years of total schooling, 70-74, total",BAR_SCHL_7074,WORLDBANK
"average years of total schooling, 70-74, female",BAR_SCHL_7074_FE,WORLDBANK
"average years of total schooling, 75+, total",BAR_SCHL_75UP,WORLDBANK
"average years of total schooling, 75+, female",BAR_SCHL_75UP_FE,WORLDBANK
"percentage of population (15+), 15-19, female, completed secondary",BAR_SEC_CMPT_1519_FE_ZS,WORLDBANK
"percentage of population (15+), 15-19, total, completed secondary",BAR_SEC_CMPT_1519_ZS,WORLDBANK
"percentage of population (15+), 15+, female, completed secondary",BAR_SEC_CMPT_15UP_FE_ZS,WORLDBANK
"percentage of population (15+), 15+, total, completed secondary",BAR_SEC_CMPT_15UP_ZS,WORLDBANK
"percentage of population (15+), 20-24, female, completed secondary",BAR_SEC_CMPT_2024_FE_ZS,WORLDBANK
"percentage of population (15+), 20-24, total, completed secondary",BAR_SEC_CMPT_2024_ZS,WORLDBANK
"percentage of population (15+), 25-29, female, completed secondary",BAR_SEC_CMPT_2529_FE_ZS,WORLDBANK
"percentage of population (15+), 25-29, total, completed secondary",BAR_SEC_CMPT_2529_ZS,WORLDBANK
"percentage of population (15+), 25+, female, completed secondary",BAR_SEC_CMPT_25UP_FE_ZS,WORLDBANK
"percentage of population (15+), 25+, total, completed secondary",BAR_SEC_CMPT_25UP_ZS,WORLDBANK
"percentage of population (15+), 30-34, female, completed secondary",BAR_SEC_CMPT_3034_FE_ZS,WORLDBANK
"percentage of population (15+), 30-34, total, completed secondary",BAR_SEC_CMPT_3034_ZS,WORLDBANK
"percentage of population (15+), 35-39, female, completed secondary",BAR_SEC_CMPT_3539_FE_ZS,WORLDBANK
"percentage of population (15+), 35-39, total, completed secondary",BAR_SEC_CMPT_3539_ZS,WORLDBANK
"percentage of population (15+), 40-44, female, completed secondary",BAR_SEC_CMPT_4044_FE_ZS,WORLDBANK
"percentage of population (15+), 40-44, total, completed secondary",BAR_SEC_CMPT_4044_ZS,WORLDBANK
"percentage of population (15+), 45-49, female, completed secondary",BAR_SEC_CMPT_4549_FE_ZS,WORLDBANK
"percentage of population (15+), 45-49, total, completed secondary",BAR_SEC_CMPT_4549_ZS,WORLDBANK
"percentage of population (15+), 50-54, female, completed secondary",BAR_SEC_CMPT_5054_FE_ZS,WORLDBANK
"percentage of population (15+), 50-54, total, completed secondary",BAR_SEC_CMPT_5054_ZS,WORLDBANK
"percentage of population (15+), 55-59, female, completed secondary",BAR_SEC_CMPT_5559_FE_ZS,WORLDBANK
"percentage of population (15+), 55-59, total, completed secondary",BAR_SEC_CMPT_5559_ZS,WORLDBANK
"percentage of population (15+), 60-64, female, completed secondary",BAR_SEC_CMPT_6064_FE_ZS,WORLDBANK
"percentage of population (15+), 60-64, total, completed secondary",BAR_SEC_CMPT_6064_ZS,WORLDBANK
"percentage of population (15+), 65-69, female, completed secondary",BAR_SEC_CMPT_6569_FE_ZS,WORLDBANK
"percentage of population (15+), 65-69, total, completed secondary",BAR_SEC_CMPT_6569_ZS,WORLDBANK
"percentage of population (15+), 70-74, female, completed secondary",BAR_SEC_CMPT_7074_FE_ZS,WORLDBANK
"percentage of population (15+), 70-74, total, completed secondary",BAR_SEC_CMPT_7074_ZS,WORLDBANK
"percentage of population (15+), 75+, female, completed secondary",BAR_SEC_CMPT_75UP_FE_ZS,WORLDBANK
"percentage of population (15+), 75+, total, completed secondary",BAR_SEC_CMPT_75UP_ZS,WORLDBANK
"percentage of population (15+), 15-19, female, incomplete secondary",BAR_SEC_ICMP_1519_FE_ZS,WORLDBANK
"percentage of population (15+), 15-19, total, incomplete secondary",BAR_SEC_ICMP_1519_ZS,WORLDBANK
"percentage of population (15+), 15+, female, incomplete secondary",BAR_SEC_ICMP_15UP_FE_ZS,WORLDBANK
"percentage of population (15+), 15+, total, incomplete secondary",BAR_SEC_ICMP_15UP_ZS,WORLDBANK
"percentage of population (15+), 20-24, female, incomplete secondary",BAR_SEC_ICMP_2024_FE_ZS,WORLDBANK
"percentage of population (15+), 20-24, total, incomplete secondary",BAR_SEC_ICMP_2024_ZS,WORLDBANK
"percentage of population (15+), 25-29, female, incomplete secondary",BAR_SEC_ICMP_2529_FE_ZS,WORLDBANK
"percentage of population (15+), 25-29, total, incomplete secondary",BAR_SEC_ICMP_2529_ZS,WORLDBANK
"percentage of population (15+), 25+, female, incomplete secondary",BAR_SEC_ICMP_25UP_FE_ZS,WORLDBANK
"percentage of population (15+), 25+, total, incomplete secondary",BAR_SEC_ICMP_25UP_ZS,WORLDBANK
"percentage of population (15+), 30-34, female, incomplete secondary",BAR_SEC_ICMP_3034_FE_ZS,WORLDBANK
"percentage of population (15+), 30-34, total, incomplete secondary",BAR_SEC_ICMP_3034_ZS,WORLDBANK
"percentage of population (15+), 35-39, female, incomplete secondary",BAR_SEC_ICMP_3539_FE_ZS,WORLDBANK
"percentage of population (15+), 35-39, total, incomplete secondary",BAR_SEC_ICMP_3539_ZS,WORLDBANK
"percentage of population (15+), 40-44, female, incomplete secondary",BAR_SEC_ICMP_4044_FE_ZS,WORLDBANK
"percentage of population (15+), 40-44, total, incomplete secondary",BAR_SEC_ICMP_4044_ZS,WORLDBANK
"percentage of population (15+), 45-49, female, incomplete secondary",BAR_SEC_ICMP_4549_FE_ZS,WORLDBANK
"percentage of population (15+), 45-49, total, incomplete secondary",BAR_SEC_ICMP_4549_ZS,WORLDBANK
"percentage of population (15+), 50-54, female, incomplete secondary",BAR_SEC_ICMP_5054_FE_ZS,WORLDBANK
"percentage of population (15+), 50-54, total, incomplete secondary",BAR_SEC_ICMP_5054_ZS,WORLDBANK
"percentage of population (15+), 55-59, female, incomplete secondary",BAR_SEC_ICMP_5559_FE_ZS,WORLDBANK
"percentage of population (15+), 55-59, total, incomplete secondary",BAR_SEC_ICMP_5559_ZS,WORLDBANK
"percentage of population (15+), 60-64, female, incomplete secondary",BAR_SEC_ICMP_6064_FE_ZS,WORLDBANK
"percentage of population (15+), 60-64, total, incomplete secondary",BAR_SEC_ICMP_6064_ZS,WORLDBANK
"percentage of population (15+), 65-69, female, incomplete secondary",BAR_SEC_ICMP_6569_FE_ZS,WORLDBANK
"percentage of population (15+), 65-69, total, incomplete secondary",BAR_SEC_ICMP_6569_ZS,WORLDBANK
"percentage of population (15+), 70-74, female, incomplete secondary",BAR_SEC_ICMP_7074_FE_ZS,WORLDBANK
"percentage of population (15+), 70-74, total, incomplete secondary",BAR_SEC_ICMP_7074_ZS,WORLDBANK
"percentage of population (15+), 75+, female, incomplete secondary",BAR_SEC_ICMP_75UP_FE_ZS,WORLDBANK
"percentage of population (15+), 75+, total, incomplete secondary",BAR_SEC_ICMP_75UP_ZS,WORLDBANK
"average years of secondary schooling, 15-19, total",BAR_SEC_SCHL_1519,WORLDBANK
"average years of secondary schooling, 15-19, female",BAR_SEC_SCHL_1519_FE,WORLDBANK
"average years of secondary schooling, 15+, total",BAR_SEC_SCHL_15UP,WORLDBANK
"average years of secondary schooling, 15+, female",BAR_SEC_SCHL_15UP_FE,WORLDBANK
"average years of secondary schooling, 20-24, total",BAR_SEC_SCHL_2024,WORLDBANK
"average years of secondary schooling, 20-24, female",BAR_SEC_SCHL_2024_FE,WORLDBANK
"average years of secondary schooling, 25-29, total",BAR_SEC_SCHL_2529,WORLDBANK
"average years of secondary schooling, 25-29, female",BAR_SEC_SCHL_2529_FE,WORLDBANK
"average years of secondary schooling, 25+, total",BAR_SEC_SCHL_25UP,WORLDBANK
"average years of secondary schooling, 25+, female",BAR_SEC_SCHL_25UP_FE,WORLDBANK
"average years of secondary schooling, 30-34, total",BAR_SEC_SCHL_3034,WORLDBANK
"average years of secondary schooling, 30-34, female",BAR_SEC_SCHL_3034_FE,WORLDBANK
"average years of secondary schooling, 35-39, total",BAR_SEC_SCHL_3539,WORLDBANK
"average years of secondary schooling, 35-39, female",BAR_SEC_SCHL_3539_FE,WORLDBANK
"average years of secondary schooling, 40-44, total",BAR_SEC_SCHL_4044,WORLDBANK
"average years of secondary schooling, 40-44, female",BAR_SEC_SCHL_4044_FE,WORLDBANK
"average years of secondary schooling, 45-49, total",BAR_SEC_SCHL_4549,WORLDBANK
"average years of secondary schooling, 45-49, female",BAR_SEC_SCHL_4549_FE,WORLDBANK
"average years of secondary schooling, 50-54, total",BAR_SEC_SCHL_5054,WORLDBANK
"average years of secondary schooling, 50-54, female",BAR_SEC_SCHL_5054_FE,WORLDBANK
"average years of secondary schooling, 55-59, total",BAR_SEC_SCHL_5559,WORLDBANK
"average years of secondary schooling, 55-59, female",BAR_SEC_SCHL_5559_FE,WORLDBANK
"average years of secondary schooling, 60-64, total",BAR_SEC_SCHL_6064,WORLDBANK
"average years of secondary schooling, 60-64, female",BAR_SEC_SCHL_6064_FE,WORLDBANK
"average years of secondary schooling, 65-69, total",BAR_SEC_SCHL_6569,WORLDBANK
"average years of secondary schooling, 65-69, female",BAR_SEC_SCHL_6569_FE,WORLDBANK
"average years of secondary schooling, 70-74, total",BAR_SEC_SCHL_7074,WORLDBANK
"average years of secondary schooling, 70-74, female",BAR_SEC_SCHL_7074_FE,WORLDBANK
"average years of secondary schooling, 75+, total",BAR_SEC_SCHL_75UP,WORLDBANK
"average years of secondary schooling, 75+, female",BAR_SEC_SCHL_75UP_FE,WORLDBANK
"percentage of population (15+), 15-19, female, completed tertiary",BAR_TER_CMPT_1519_FE_ZS,WORLDBANK
"percentage of population (15+), 15-19, total, completed tertiary",BAR_TER_CMPT_1519_ZS,WORLDBANK
"percentage of population (15+), 15+, female, completed tertiary",BAR_TER_CMPT_15UP_FE_ZS,WORLDBANK
"percentage of population (15+), 15+, total, completed tertiary",BAR_TER_CMPT_15UP_ZS,WORLDBANK
"percentage of population (15+), 20-24, female, completed tertiary",BAR_TER_CMPT_2024_FE_ZS,WORLDBANK
"percentage of population (15+), 20-24, total, completed tertiary",BAR_TER_CMPT_2024_ZS,WORLDBANK
"percentage of population (15+), 25-29, female, completed tertiary",BAR_TER_CMPT_2529_FE_ZS,WORLDBANK
"percentage of population (15+), 25-29, total, completed tertiary",BAR_TER_CMPT_2529_ZS,WORLDBANK
"percentage of population (15+), 25+, female, completed tertiary",BAR_TER_CMPT_25UP_FE_ZS,WORLDBANK
"percentage of population (15+), 25+, total, completed tertiary",BAR_TER_CMPT_25UP_ZS,WORLDBANK
"percentage of population (15+), 30-34, female, completed tertiary",BAR_TER_CMPT_3034_FE_ZS,WORLDBANK
"percentage of population (15+), 30-34, total, completed tertiary",BAR_TER_CMPT_3034_ZS,WORLDBANK
"percentage of population (15+), 35-39, female, completed tertiary",BAR_TER_CMPT_3539_FE_ZS,WORLDBANK
"percentage of population (15+), 35-39, total, completed tertiary",BAR_TER_CMPT_3539_ZS,WORLDBANK
"percentage of population (15+), 40-44, female, completed tertiary",BAR_TER_CMPT_4044_FE_ZS,WORLDBANK
"percentage of population (15+), 40-44, total, completed tertiary",BAR_TER_CMPT_4044_ZS,WORLDBANK
"percentage of population (15+), 45-49, female, completed tertiary",BAR_TER_CMPT_4549_FE_ZS,WORLDBANK
"percentage of population (15+), 45-49, total, completed tertiary",BAR_TER_CMPT_4549_ZS,WORLDBANK
"percentage of population (15+), 50-54, female, completed tertiary",BAR_TER_CMPT_5054_FE_ZS,WORLDBANK
"percentage of population (15+), 50-54, total, completed tertiary",BAR_TER_CMPT_5054_ZS,WORLDBANK
"percentage of population (15+), 55-59, female, completed tertiary",BAR_TER_CMPT_5559_FE_ZS,WORLDBANK
"percentage of population (15+), 55-59, total, completed tertiary",BAR_TER_CMPT_5559_ZS,WORLDBANK
"percentage of population (15+), 60-64, female, completed tertiary",BAR_TER_CMPT_6064_FE_ZS,WORLDBANK
"percentage of population (15+), 60-64, total, completed tertiary",BAR_TER_CMPT_6064_ZS,WORLDBANK
"percentage of population (15+), 65-69, female, completed tertiary",BAR_TER_CMPT_6569_FE_ZS,WORLDBANK
"percentage of population (15+), 65-69, total, completed tertiary",BAR_TER_CMPT_6569_ZS,WORLDBANK
"percentage of population (15+), 70-74, female, completed tertiary",BAR_TER_CMPT_7074_FE_ZS,WORLDBANK
"percentage of population (15+), 70-74, total, completed tertiary",BAR_TER_CMPT_7074_ZS,WORLDBANK
"percentage of population (15+), 75+, female, completed tertiary",BAR_TER_CMPT_75UP_FE_ZS,WORLDBANK
"percentage of population (15+), 75+, total, completed tertiary",BAR_TER_CMPT_75UP_ZS,WORLDBANK
"percentage of population (15+), 15-19, female, incomplete tertiary",BAR_TER_ICMP_1519_FE_ZS,WORLDBANK
"percentage of population (15+), 15-19, total, incomplete tertiary",BAR_TER_ICMP_1519_ZS,WORLDBANK
"percentage of population (15+), 15+, female, incomplete tertiary",BAR_TER_ICMP_15UP_FE_ZS,WORLDBANK
